Index,Patch,Oracle,Predicted value,tool_patch_uid
1162,overfitting/patch5-Math-80-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-CapGen-patch5
1163,overfitting/patch5-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch5
1164,overfitting/patch6-Closure-93-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-93-SequenceR-patch6
1165,overfitting/patch6-Lang-59-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-CapGen-patch6
1166,overfitting/patch6-Math-63-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-63-CapGen-patch6
1167,overfitting/patch6-Math-80-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-CapGen-patch6
1168,overfitting/patch6-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch6
1169,overfitting/patch7-Closure-92-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-92-SequenceR-patch7
1170,overfitting/patch7-Lang-59-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-CapGen-patch7
1171,overfitting/patch7-Math-63-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-63-CapGen-patch7
1172,overfitting/patch7-Math-80-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-CapGen-patch7
1173,overfitting/patch7-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch7
1174,overfitting/patch8-Closure-93-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-93-SequenceR-patch8
1175,overfitting/patch8-Lang-59-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-CapGen-patch8
1176,overfitting/patch8-Math-63-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-63-CapGen-patch8
1177,overfitting/patch8-Math-80-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-CapGen-patch8
1178,overfitting/patch8-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch8
1179,overfitting/patch9-Closure-93-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-93-SequenceR-patch9
1180,overfitting/patch9-Lang-59-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-CapGen-patch9
1181,overfitting/patch9-Math-80-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-CapGen-patch9
1182,overfitting/patch9-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch9
